,hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
0,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,purchase-only,1,192.81,196.08
1,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,purchase-only,2,195.36,197.37
2,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,purchase-only,3,199.19,199.14
3,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,purchase-only,4,201.51,199.34
4,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,purchase-only,5,204.12,200.28
5,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,purchase-only,6,205.97,200.46
6,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,purchase-only,7,206.98,201.93
7,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,purchase-only,8,207.3,203.09
8,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,purchase-only,9,206.57,203.58
9,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,purchase-only,10,206.37,204.72
10,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,purchase-only,11,206.11,205.7
11,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,purchase-only,12,205.98,207.64
12,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2017,purchase-only,1,214.52,215.0
13,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2017,purchase-only,2,217.96,218.64
14,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2017,purchase-only,3,221.75,220.34
15,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2017,purchase-only,4,222.72,220.59
16,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2017,purchase-only,5,224.94,221.55
17,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2017,purchase-only,6,227.36,223.5
18,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2017,purchase-only,7,229.04,224.75
19,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2017,purchase-only,8,227.88,224.91
20,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2017,purchase-only,9,226.89,224.81
21,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2017,purchase-only,10,229.11,228.14
22,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2017,purchase-only,11,227.7,226.86
23,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2017,purchase-only,12,228.63,228.47
24,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,purchase-only,1,214.26,214.9
25,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,purchase-only,2,214.64,216.52
26,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,purchase-only,3,215.8,216.43
27,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,purchase-only,4,219.21,218.46
28,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,purchase-only,5,222.06,218.73
29,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,purchase-only,6,224.45,219.94
30,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,purchase-only,7,225.93,221.53
31,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,purchase-only,8,226.72,222.74
32,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,purchase-only,9,226.58,223.84
33,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,purchase-only,10,225.76,224.12
34,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,purchase-only,11,224.99,223.77
35,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2017,purchase-only,12,225.35,225.42
36,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2017,purchase-only,1,304.8,306.92
37,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2017,purchase-only,2,308.99,309.63
38,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2017,purchase-only,3,313.56,312.76
39,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2017,purchase-only,4,316.97,314.51
40,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2017,purchase-only,5,321.47,316.98
41,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2017,purchase-only,6,323.03,318.21
42,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2017,purchase-only,7,325.01,320.44
43,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2017,purchase-only,8,326.06,322.85
44,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2017,purchase-only,9,326.94,324.98
45,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2017,purchase-only,10,328.0,327.35
46,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2017,purchase-only,11,332.23,332.02
47,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2017,purchase-only,12,331.07,332.65
48,traditional,monthly,USA or Census Division,New England Division,DV_NE,2017,purchase-only,1,226.13,227.5
49,traditional,monthly,USA or Census Division,New England Division,DV_NE,2017,purchase-only,2,224.89,226.41
50,traditional,monthly,USA or Census Division,New England Division,DV_NE,2017,purchase-only,3,230.26,230.33
51,traditional,monthly,USA or Census Division,New England Division,DV_NE,2017,purchase-only,4,233.17,231.32
52,traditional,monthly,USA or Census Division,New England Division,DV_NE,2017,purchase-only,5,234.91,230.85
53,traditional,monthly,USA or Census Division,New England Division,DV_NE,2017,purchase-only,6,238.41,232.84
54,traditional,monthly,USA or Census Division,New England Division,DV_NE,2017,purchase-only,7,239.28,233.94
55,traditional,monthly,USA or Census Division,New England Division,DV_NE,2017,purchase-only,8,239.27,234.74
56,traditional,monthly,USA or Census Division,New England Division,DV_NE,2017,purchase-only,9,238.5,235.75
57,traditional,monthly,USA or Census Division,New England Division,DV_NE,2017,purchase-only,10,238.28,237.02
58,traditional,monthly,USA or Census Division,New England Division,DV_NE,2017,purchase-only,11,238.18,237.44
59,traditional,monthly,USA or Census Division,New England Division,DV_NE,2017,purchase-only,12,237.63,238.28
60,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2017,purchase-only,1,268.21,270.82
61,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2017,purchase-only,2,271.1,272.37
62,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2017,purchase-only,3,276.27,275.07
63,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2017,purchase-only,4,280.15,277.36
64,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2017,purchase-only,5,283.71,279.75
65,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2017,purchase-only,6,285.24,281.41
66,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2017,purchase-only,7,286.0,282.09
67,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2017,purchase-only,8,288.29,285.61
68,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2017,purchase-only,9,289.56,287.81
69,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2017,purchase-only,10,288.04,287.72
70,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2017,purchase-only,11,290.65,291.1
71,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2017,purchase-only,12,290.29,292.34
72,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2017,purchase-only,1,236.09,237.23
