,hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
0,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,purchase-only,1,154.11,156.68
1,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,purchase-only,2,154.36,156.74
2,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,purchase-only,3,156.39,157.81
3,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,purchase-only,4,159.36,158.53
4,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,purchase-only,5,163.1,159.79
5,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,purchase-only,6,164.46,159.98
6,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,purchase-only,7,164.56,159.95
7,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,purchase-only,8,164.82,160.86
8,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,purchase-only,9,164.07,161.23
9,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,purchase-only,10,163.36,161.85
10,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,purchase-only,11,162.08,160.91
11,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,purchase-only,12,160.32,161.59
12,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2012,purchase-only,1,176.23,177.34
13,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2012,purchase-only,2,178.0,179.42
14,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2012,purchase-only,3,181.13,181.46
15,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2012,purchase-only,4,182.48,181.42
16,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2012,purchase-only,5,185.75,182.53
17,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2012,purchase-only,6,186.61,182.85
18,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2012,purchase-only,7,185.97,182.35
19,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2012,purchase-only,8,184.92,182.16
20,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2012,purchase-only,9,184.43,182.26
21,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2012,purchase-only,10,184.7,183.38
22,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2012,purchase-only,11,184.29,183.73
23,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2012,purchase-only,12,184.3,185.02
24,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,purchase-only,1,190.14,190.84
25,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,purchase-only,2,187.55,189.24
26,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,purchase-only,3,190.2,191.4
27,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,purchase-only,4,191.07,190.76
28,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,purchase-only,5,193.54,191.21
29,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,purchase-only,6,195.54,191.27
30,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,purchase-only,7,194.95,190.81
31,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,purchase-only,8,194.71,191.04
32,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,purchase-only,9,195.17,192.9
33,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,purchase-only,10,192.45,190.44
34,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,purchase-only,11,193.63,192.51
35,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2012,purchase-only,12,192.88,193.09
36,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2012,purchase-only,1,198.45,199.93
37,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2012,purchase-only,2,200.63,201.88
38,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2012,purchase-only,3,204.71,206.49
39,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2012,purchase-only,4,209.13,208.47
40,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2012,purchase-only,5,214.25,211.27
41,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2012,purchase-only,6,219.28,214.96
42,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2012,purchase-only,7,220.88,216.85
43,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2012,purchase-only,8,220.49,217.53
44,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2012,purchase-only,9,221.57,219.57
45,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2012,purchase-only,10,221.5,220.7
46,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2012,purchase-only,11,223.52,223.89
47,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2012,purchase-only,12,223.29,225.5
48,traditional,monthly,USA or Census Division,New England Division,DV_NE,2012,purchase-only,1,192.17,193.64
49,traditional,monthly,USA or Census Division,New England Division,DV_NE,2012,purchase-only,2,191.92,194.21
50,traditional,monthly,USA or Census Division,New England Division,DV_NE,2012,purchase-only,3,192.89,193.72
51,traditional,monthly,USA or Census Division,New England Division,DV_NE,2012,purchase-only,4,192.85,192.71
52,traditional,monthly,USA or Census Division,New England Division,DV_NE,2012,purchase-only,5,197.09,193.62
53,traditional,monthly,USA or Census Division,New England Division,DV_NE,2012,purchase-only,6,198.61,193.86
54,traditional,monthly,USA or Census Division,New England Division,DV_NE,2012,purchase-only,7,198.02,193.79
55,traditional,monthly,USA or Census Division,New England Division,DV_NE,2012,purchase-only,8,198.84,195.16
56,traditional,monthly,USA or Census Division,New England Division,DV_NE,2012,purchase-only,9,197.44,195.31
57,traditional,monthly,USA or Census Division,New England Division,DV_NE,2012,purchase-only,10,196.37,194.86
58,traditional,monthly,USA or Census Division,New England Division,DV_NE,2012,purchase-only,11,198.0,196.73
59,traditional,monthly,USA or Census Division,New England Division,DV_NE,2012,purchase-only,12,197.68,197.74
60,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2012,purchase-only,1,167.8,170.19
61,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2012,purchase-only,2,168.77,170.39
62,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2012,purchase-only,3,171.79,172.24
63,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2012,purchase-only,4,174.42,173.77
64,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2012,purchase-only,5,177.79,175.66
65,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2012,purchase-only,6,180.18,177.29
66,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2012,purchase-only,7,179.91,176.62
67,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2012,purchase-only,8,183.66,181.36
68,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2012,purchase-only,9,182.74,180.88
69,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2012,purchase-only,10,185.6,184.62
70,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2012,purchase-only,11,186.7,186.67
71,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2012,purchase-only,12,187.89,189.28
72,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2012,purchase-only,1,174.79,176.16
73,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2012,purchase-only,2,175.15,176.52
74,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2012,purchase-only,3,177.46,177.25
75,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2012,purchase-only,4,181.28,179.78
76,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2012,purchase-only,5,182.97,179.96
77,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2012,purchase-only,6,184.18,180.31
78,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2012,purchase-only,7,184.5,180.93
79,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2012,purchase-only,8,185.37,182.45
80,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2012,purchase-only,9,185.92,183.71
81,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2012,purchase-only,10,185.65,184.33
82,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2012,purchase-only,11,185.42,184.7
83,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2012,purchase-only,12,185.18,185.37
84,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,purchase-only,1,190.55,193.32
85,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,purchase-only,2,189.71,191.77
86,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,purchase-only,3,191.66,192.69
87,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,purchase-only,4,193.12,192.15
88,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,purchase-only,5,197.34,194.39
89,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,purchase-only,6,199.67,194.55
90,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,purchase-only,7,201.62,196.36
91,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,purchase-only,8,199.73,195.9
92,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,purchase-only,9,198.39,195.8
93,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,purchase-only,10,199.51,197.58
94,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,purchase-only,11,199.72,198.59
95,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2012,purchase-only,12,198.46,198.8
96,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,purchase-only,1,188.76,190.23
97,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,purchase-only,2,191.37,192.46
98,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,purchase-only,3,194.92,194.14
99,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,purchase-only,4,197.04,195.14
100,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,purchase-only,5,198.0,195.32
101,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,purchase-only,6,199.72,195.98
102,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,purchase-only,7,201.09,197.46
103,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,purchase-only,8,200.18,197.9
104,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,purchase-only,9,200.77,199.17
105,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,purchase-only,10,200.61,200.08
106,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,purchase-only,11,201.36,200.95
107,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2012,purchase-only,12,200.24,201.16
