,hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
0,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,purchase-only,1,183.15,186.44
1,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,purchase-only,2,183.32,185.64
2,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,purchase-only,3,187.31,187.54
3,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,purchase-only,4,189.94,188.0
4,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,purchase-only,5,192.83,189.11
5,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,purchase-only,6,195.78,190.31
6,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,purchase-only,7,196.1,191.0
7,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,purchase-only,8,196.75,192.54
8,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,purchase-only,9,195.96,193.04
9,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,purchase-only,10,195.53,194.1
10,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,purchase-only,11,195.14,194.7
11,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,purchase-only,12,194.75,196.32
12,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2016,purchase-only,1,207.25,208.01
13,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2016,purchase-only,2,205.63,206.61
14,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2016,purchase-only,3,209.17,207.89
15,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2016,purchase-only,4,211.57,209.41
16,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2016,purchase-only,5,213.84,210.37
17,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2016,purchase-only,6,214.48,210.49
18,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2016,purchase-only,7,216.31,212.31
19,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2016,purchase-only,8,216.36,213.56
20,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2016,purchase-only,9,216.42,214.33
21,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2016,purchase-only,10,215.11,214.34
22,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2016,purchase-only,11,216.77,216.07
23,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2016,purchase-only,12,218.55,218.6
24,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,purchase-only,1,204.77,205.56
25,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,purchase-only,2,206.0,208.04
26,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,purchase-only,3,207.47,208.46
27,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,purchase-only,4,209.1,208.55
28,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,purchase-only,5,213.26,210.07
29,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,purchase-only,6,215.99,211.29
30,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,purchase-only,7,216.15,211.62
31,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,purchase-only,8,216.09,211.99
32,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,purchase-only,9,215.61,213.0
33,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,purchase-only,10,215.5,213.89
34,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,purchase-only,11,215.68,214.68
35,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2016,purchase-only,12,214.86,215.1
36,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2016,purchase-only,1,282.48,284.43
37,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2016,purchase-only,2,286.11,286.91
38,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2016,purchase-only,3,290.42,290.1
39,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2016,purchase-only,4,292.93,290.81
40,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2016,purchase-only,5,297.49,293.21
41,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2016,purchase-only,6,299.66,294.67
42,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2016,purchase-only,7,300.25,295.86
43,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2016,purchase-only,8,301.04,297.75
44,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2016,purchase-only,9,301.35,299.62
45,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2016,purchase-only,10,303.77,303.33
46,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2016,purchase-only,11,303.57,303.7
47,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2016,purchase-only,12,304.47,306.33
48,traditional,monthly,USA or Census Division,New England Division,DV_NE,2016,purchase-only,1,216.59,218.21
49,traditional,monthly,USA or Census Division,New England Division,DV_NE,2016,purchase-only,2,213.41,215.2
50,traditional,monthly,USA or Census Division,New England Division,DV_NE,2016,purchase-only,3,217.12,217.4
51,traditional,monthly,USA or Census Division,New England Division,DV_NE,2016,purchase-only,4,221.01,219.68
52,traditional,monthly,USA or Census Division,New England Division,DV_NE,2016,purchase-only,5,223.36,219.23
53,traditional,monthly,USA or Census Division,New England Division,DV_NE,2016,purchase-only,6,225.82,220.11
54,traditional,monthly,USA or Census Division,New England Division,DV_NE,2016,purchase-only,7,226.18,220.76
55,traditional,monthly,USA or Census Division,New England Division,DV_NE,2016,purchase-only,8,226.33,221.9
56,traditional,monthly,USA or Census Division,New England Division,DV_NE,2016,purchase-only,9,227.03,224.46
57,traditional,monthly,USA or Census Division,New England Division,DV_NE,2016,purchase-only,10,225.43,224.35
58,traditional,monthly,USA or Census Division,New England Division,DV_NE,2016,purchase-only,11,226.67,226.09
59,traditional,monthly,USA or Census Division,New England Division,DV_NE,2016,purchase-only,12,225.52,226.38
60,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2016,purchase-only,1,248.0,250.79
61,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2016,purchase-only,2,252.27,253.92
62,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2016,purchase-only,3,256.1,255.31
63,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2016,purchase-only,4,259.55,257.16
64,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2016,purchase-only,5,261.37,257.68
65,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2016,purchase-only,6,262.76,258.89
66,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2016,purchase-only,7,264.78,260.71
67,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2016,purchase-only,8,264.45,261.79
68,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2016,purchase-only,9,266.39,264.73
69,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2016,purchase-only,10,265.98,265.71
70,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2016,purchase-only,11,267.59,268.06
71,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2016,purchase-only,12,268.08,269.97
72,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2016,purchase-only,1,222.97,224.4
73,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2016,purchase-only,2,222.23,222.9
74,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2016,purchase-only,3,227.0,225.71
75,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2016,purchase-only,4,229.95,227.09
76,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2016,purchase-only,5,232.06,227.87
77,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2016,purchase-only,6,234.97,230.12
78,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2016,purchase-only,7,235.81,231.14
79,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2016,purchase-only,8,235.62,232.38
80,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2016,purchase-only,9,235.75,233.45
81,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2016,purchase-only,10,237.08,235.36
82,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2016,purchase-only,11,236.47,235.93
83,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2016,purchase-only,12,237.43,237.57
84,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,purchase-only,1,224.9,227.27
85,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,purchase-only,2,226.26,228.62
86,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,purchase-only,3,227.47,227.2
87,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,purchase-only,4,230.83,228.63
88,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,purchase-only,5,233.05,229.08
89,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,purchase-only,6,235.53,229.82
90,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,purchase-only,7,237.86,231.97
91,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,purchase-only,8,236.43,232.04
92,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,purchase-only,9,236.82,234.12
93,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,purchase-only,10,236.23,234.47
94,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,purchase-only,11,237.19,236.32
95,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2016,purchase-only,12,235.09,236.29
96,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,purchase-only,1,236.41,237.79
97,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,purchase-only,2,236.92,237.98
98,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,purchase-only,3,242.78,241.08
99,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,purchase-only,4,243.44,241.33
100,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,purchase-only,5,246.71,242.8
101,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,purchase-only,6,248.06,243.69
102,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,purchase-only,7,249.75,245.81
103,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,purchase-only,8,249.05,246.08
104,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,purchase-only,9,248.53,246.46
105,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,purchase-only,10,248.01,247.79
106,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,purchase-only,11,249.04,248.98
107,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2016,purchase-only,12,249.9,250.59
108,traditional,monthly,USA or Census Division,United States,USA,2016,purchase-only,1,221.32,223.14
109,traditional,monthly,USA or Census Division,United States,USA,2016,purchase-only,2,221.99,223.39
110,traditional,monthly,USA or Census Division,United States,USA,2016,purchase-only,3,225.85,225.19
111,traditional,monthly,USA or Census Division,United States,USA,2016,purchase-only,4,228.4,226.19
112,traditional,monthly,USA or Census Division,United States,USA,2016,purchase-only,5,231.19,227.2
113,traditional,monthly,USA or Census Division,United States,USA,2016,purchase-only,6,233.47,228.46
114,traditional,monthly,USA or Census Division,United States,USA,2016,purchase-only,7,234.54,229.72
115,traditional,monthly,USA or Census Division,United States,USA,2016,purchase-only,8,234.44,230.74
116,traditional,monthly,USA or Census Division,United States,USA,2016,purchase-only,9,234.53,232.02
117,traditional,monthly,USA or Census Division,United States,USA,2016,purchase-only,10,234.5,233.22
118,traditional,monthly,USA or Census Division,United States,USA,2016,purchase-only,11,234.9,234.35
119,traditional,monthly,USA or Census Division,United States,USA,2016,purchase-only,12,235.04,235.82
1980,traditional,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2016,expanded-data,1,273.09,272.15
1981,traditional,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2016,expanded-data,2,278.03,275.52
1982,traditional,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2016,expanded-data,3,280.84,278.99
1983,traditional,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2016,expanded-data,4,284.81,282.97
1984,traditional,quarterly,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2016,expanded-data,1,170.47,171.71
1985,traditional,quarterly,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2016,expanded-data,2,176.61,174.47
1986,traditional,quarterly,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2016,expanded-data,3,179.43,177.66
1987,traditional,quarterly,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2016,expanded-data,4,181.17,181.4
1988,traditional,quarterly,MSA,"Austin-Round Rock-Georgetown, TX",12420,2016,expanded-data,1,351.84,352.86
1989,traditional,quarterly,MSA,"Austin-Round Rock-Georgetown, TX",12420,2016,expanded-data,2,368.27,362.78
1990,traditional,quarterly,MSA,"Austin-Round Rock-Georgetown, TX",12420,2016,expanded-data,3,370.55,368.83
1991,traditional,quarterly,MSA,"Austin-Round Rock-Georgetown, TX",12420,2016,expanded-data,4,373.38,377.4
1992,traditional,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2016,expanded-data,1,186.13,188.92
