,year,qtr,state_fips,low,high
3733,2017,2,13,1.4,1.5
3735,2017,2,16,1.84,2.06
3736,2017,2,17,1.24,1.32
3737,2017,2,18,1.24,1.32
3738,2017,2,19,1.11,1.24
3739,2017,2,20,1.11,1.24
3740,2017,2,21,1.11,1.24
3741,2017,2,22,1.32,1.4
3742,2017,2,23,1.6,1.72
3743,2017,2,24,1.84,2.06
3744,2017,2,25,1.24,1.32
3745,2017,2,26,1.11,1.24
3746,2017,2,27,1.32,1.4
3747,2017,2,28,1.4,1.5
3748,2017,2,29,1.24,1.32
3749,2017,2,30,1.84,2.06
3750,2017,2,31,1.11,1.24
3751,2017,2,32,1.6,1.72
3752,2017,2,33,1.6,1.72
3753,2017,2,34,1.6,1.72
3754,2017,2,35,1.6,1.72
3755,2017,2,36,0.41,1.11
3756,2017,2,37,1.6,1.72
3757,2017,2,38,0.41,1.11
3758,2017,2,39,1.11,1.24
3759,2017,2,40,1.24,1.32
3760,2017,2,41,1.6,1.72
3761,2017,2,42,1.24,1.32
3762,2017,2,44,1.5,1.6
3763,2017,2,45,1.6,1.72
3764,2017,2,46,1.24,1.32
3765,2017,2,47,1.32,1.4
3766,2017,2,48,1.11,1.24
3767,2017,2,49,1.6,1.72
3768,2017,2,50,1.4,1.5
3769,2017,2,51,1.84,2.06
3770,2017,2,53,1.6,1.72
3771,2017,2,54,1.32,1.4
3772,2017,2,55,1.11,1.24
3773,2017,2,56,1.5,1.6
3774,2017,3,1,1.4,1.5
3775,2017,3,2,1.72,1.84
3776,2017,3,4,1.84,2.06
3777,2017,3,5,1.32,1.4
3778,2017,3,6,1.84,2.06
3779,2017,3,8,1.84,2.06
3780,2017,3,9,1.4,1.5
3781,2017,3,10,1.5,1.6
3782,2017,3,11,0.41,1.11
3783,2017,3,12,1.72,1.84
3784,2017,3,13,1.5,1.6
3786,2017,3,16,1.84,2.06
3787,2017,3,17,1.24,1.32
3788,2017,3,18,1.24,1.32
3789,2017,3,19,1.24,1.32
3790,2017,3,20,1.11,1.24
3791,2017,3,21,1.24,1.32
3792,2017,3,22,1.4,1.5
3793,2017,3,23,1.6,1.72
3795,2017,3,25,1.24,1.32
3796,2017,3,26,1.24,1.32
3797,2017,3,27,1.32,1.4
3798,2017,3,28,1.4,1.5
3799,2017,3,29,1.32,1.4
3800,2017,3,30,1.84,2.06
3801,2017,3,31,1.11,1.24
3802,2017,3,32,1.72,1.84
3803,2017,3,33,1.6,1.72
3804,2017,3,34,1.6,1.72
3805,2017,3,35,1.6,1.72
3806,2017,3,36,0.41,1.11
3807,2017,3,37,1.6,1.72
3808,2017,3,38,0.41,1.11
3809,2017,3,39,1.11,1.24
3810,2017,3,40,1.24,1.32
3811,2017,3,41,1.72,1.84
3812,2017,3,42,1.24,1.32
3813,2017,3,44,1.5,1.6
3814,2017,3,45,1.72,1.84
3815,2017,3,46,1.24,1.32
3816,2017,3,47,1.4,1.5
3817,2017,3,48,1.11,1.24
3818,2017,3,49,1.72,1.84
3819,2017,3,50,1.5,1.6
3820,2017,3,51,1.84,2.06
3821,2017,3,53,1.6,1.72
3822,2017,3,54,1.32,1.4
3823,2017,3,55,1.24,1.32
3824,2017,3,56,1.6,1.72
3825,2017,4,1,1.4,1.5
3826,2017,4,2,1.72,1.84
3827,2017,4,4,1.84,2.06
3828,2017,4,5,1.32,1.4
3829,2017,4,6,1.72,1.84
3830,2017,4,8,1.84,2.06
3831,2017,4,9,1.4,1.5
3832,2017,4,10,1.6,1.72
3833,2017,4,11,0.41,1.11
3834,2017,4,12,1.72,1.84
3835,2017,4,13,1.5,1.6
3837,2017,4,16,1.84,2.06
3838,2017,4,17,1.24,1.32
3839,2017,4,18,1.24,1.32
3840,2017,4,19,1.11,1.24
3841,2017,4,20,1.11,1.24
3842,2017,4,21,1.24,1.32
3843,2017,4,22,1.4,1.5
3844,2017,4,23,1.6,1.72
3845,2017,4,24,1.84,2.06
3846,2017,4,25,1.24,1.32
3847,2017,4,26,1.24,1.32
3848,2017,4,27,1.32,1.4
3849,2017,4,28,1.4,1.5
3850,2017,4,29,1.24,1.32
3851,2017,4,30,1.84,2.06
3852,2017,4,31,1.11,1.24
3853,2017,4,32,1.72,1.84
3854,2017,4,33,1.6,1.72
3855,2017,4,34,1.6,1.72
3856,2017,4,35,1.6,1.72
3857,2017,4,36,0.41,1.11
3858,2017,4,37,1.6,1.72
3859,2017,4,38,0.41,1.11
3860,2017,4,39,1.11,1.24
3861,2017,4,40,1.32,1.4
3862,2017,4,41,1.6,1.72
3863,2017,4,42,1.24,1.32
3864,2017,4,44,1.6,1.72
3865,2017,4,45,1.72,1.84
3866,2017,4,46,1.24,1.32
3867,2017,4,47,1.32,1.4
3868,2017,4,48,1.11,1.24
3869,2017,4,49,1.72,1.84
3870,2017,4,50,1.5,1.6
3871,2017,4,51,1.84,2.06
3872,2017,4,53,1.6,1.72
3873,2017,4,54,1.32,1.4
3874,2017,4,55,1.11,1.24
3875,2017,4,56,1.6,1.72
