,hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
0,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,purchase-only,1,160.26,163.17
1,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,purchase-only,2,161.07,163.69
2,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,purchase-only,3,163.98,165.22
3,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,purchase-only,4,167.29,166.21
4,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,purchase-only,5,170.3,166.92
5,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,purchase-only,6,172.58,167.68
6,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,purchase-only,7,173.86,168.87
7,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,purchase-only,8,173.37,169.17
8,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,purchase-only,9,172.74,169.76
9,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,purchase-only,10,171.37,169.94
10,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,purchase-only,11,170.84,169.87
11,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,purchase-only,12,169.99,171.42
12,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2013,purchase-only,1,183.29,184.45
13,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2013,purchase-only,2,184.67,186.11
14,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2013,purchase-only,3,187.38,187.14
15,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2013,purchase-only,4,189.33,187.7
16,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2013,purchase-only,5,191.79,188.19
17,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2013,purchase-only,6,193.91,189.91
18,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2013,purchase-only,7,191.67,187.9
