<<<<<<< HEAD
"date","drsfrmacbs"
"1993-01-01",2.82
"1993-04-01",2.58
"1993-07-01",2.59
"1993-10-01",2.45
=======
"date","drsfrmacbs"
"1993-01-01",2.82
"1993-04-01",2.58
"1993-07-01",2.59
"1993-10-01",2.45
>>>>>>> 7eed3b6449346a7684fc91f24af1e1f0918b3310
