,year,qtr,state_fips,low,high
3876,2018,1,1,1.32,1.4
3877,2018,1,2,1.6,1.72
3878,2018,1,4,1.6,1.72
3879,2018,1,5,1.11,1.24
3880,2018,1,6,1.72,1.84
3881,2018,1,8,1.72,1.84
3882,2018,1,9,1.32,1.4
3883,2018,1,10,1.4,1.5
3884,2018,1,11,0.41,1.11
3885,2018,1,12,1.5,1.6
3886,2018,1,13,1.4,1.5
3888,2018,1,16,1.72,1.84
3889,2018,1,17,1.11,1.24
3890,2018,1,18,1.11,1.24
3891,2018,1,19,1.11,1.24
3892,2018,1,20,1.11,1.24
3893,2018,1,21,1.11,1.24
3894,2018,1,22,1.24,1.32
3895,2018,1,23,1.5,1.6
3896,2018,1,24,1.84,2.06
3897,2018,1,25,1.11,1.24
3898,2018,1,26,1.11,1.24
3899,2018,1,27,1.24,1.32
3900,2018,1,28,1.4,1.5
3901,2018,1,29,1.11,1.24
3902,2018,1,30,1.72,1.84
3903,2018,1,31,1.11,1.24
3904,2018,1,32,1.6,1.72
3905,2018,1,33,1.5,1.6
3906,2018,1,34,1.5,1.6
3907,2018,1,35,1.5,1.6
3908,2018,1,36,0.41,1.11
3909,2018,1,37,1.5,1.6
3910,2018,1,38,0.41,1.11
3911,2018,1,39,1.11,1.24
3912,2018,1,40,1.11,1.24
3913,2018,1,41,1.6,1.72
3914,2018,1,42,1.11,1.24
3915,2018,1,44,1.5,1.6
3916,2018,1,45,1.6,1.72
3917,2018,1,46,1.11,1.24
3918,2018,1,47,1.24,1.32
3919,2018,1,48,1.11,1.24
3920,2018,1,49,1.5,1.6
3921,2018,1,50,1.4,1.5
3922,2018,1,51,1.72,1.84
3923,2018,1,53,1.5,1.6
3924,2018,1,54,1.24,1.32
3925,2018,1,55,1.11,1.24
3926,2018,1,56,1.5,1.6
3927,2018,2,1,1.4,1.5
3928,2018,2,2,1.6,1.72
3929,2018,2,4,1.72,1.84
3930,2018,2,5,1.24,1.32
3931,2018,2,6,1.72,1.84
3932,2018,2,8,1.72,1.84
3933,2018,2,9,1.4,1.5
3934,2018,2,10,1.5,1.6
3935,2018,2,11,0.41,1.11
3936,2018,2,12,1.6,1.72
3937,2018,2,13,1.5,1.6
3939,2018,2,16,1.84,2.06
3940,2018,2,17,1.11,1.24
3941,2018,2,18,1.24,1.32
3942,2018,2,19,1.11,1.24
3943,2018,2,20,1.11,1.24
3944,2018,2,21,1.11,1.24
3945,2018,2,22,1.32,1.4
3946,2018,2,23,1.6,1.72
3947,2018,2,24,1.84,2.06
3948,2018,2,25,1.24,1.32
3949,2018,2,26,1.24,1.32
3950,2018,2,27,1.32,1.4
3951,2018,2,28,1.4,1.5
3952,2018,2,29,1.24,1.32
3953,2018,2,30,1.72,1.84
3954,2018,2,31,1.11,1.24
3955,2018,2,32,1.72,1.84
3956,2018,2,33,1.6,1.72
3957,2018,2,34,1.5,1.6
3958,2018,2,35,1.6,1.72
3959,2018,2,36,0.41,1.11
3960,2018,2,37,1.5,1.6
3961,2018,2,38,0.41,1.11
3962,2018,2,39,1.11,1.24
3963,2018,2,40,1.24,1.32
3964,2018,2,41,1.6,1.72
3965,2018,2,42,1.24,1.32
3966,2018,2,44,1.5,1.6
3967,2018,2,45,1.72,1.84
3968,2018,2,46,1.24,1.32
3969,2018,2,47,1.32,1.4
3970,2018,2,48,1.11,1.24
3971,2018,2,49,1.6,1.72
3972,2018,2,50,1.4,1.5
3973,2018,2,51,1.84,2.06
3974,2018,2,53,1.6,1.72
3975,2018,2,54,1.24,1.32
3976,2018,2,55,1.11,1.24
3977,2018,2,56,1.5,1.6
3978,2018,3,1,1.4,1.5
3979,2018,3,2,1.6,1.72
3980,2018,3,4,1.84,2.06
3981,2018,3,5,1.32,1.4
3982,2018,3,6,1.84,2.06
3983,2018,3,8,1.84,2.06
3984,2018,3,9,1.4,1.5
3985,2018,3,10,1.5,1.6
3986,2018,3,11,0.41,1.11
3987,2018,3,12,1.72,1.84
3988,2018,3,13,1.5,1.6
3990,2018,3,16,1.84,2.06
3991,2018,3,17,1.24,1.32
3992,2018,3,18,1.24,1.32
3993,2018,3,19,1.11,1.24
