,year,qtr,state_fips,low,high
1304,2005,2,33,1.84,2.06
1305,2005,2,34,1.72,1.84
1306,2005,2,35,1.72,1.84
1307,2005,2,36,1.11,1.24
1308,2005,2,37,1.72,1.84
1309,2005,2,38,0.41,1.11
1310,2005,2,39,1.5,1.6
1311,2005,2,40,1.4,1.5
1312,2005,2,41,1.84,2.06
1313,2005,2,42,1.32,1.4
1314,2005,2,44,1.72,1.84
1315,2005,2,45,1.84,2.06
1316,2005,2,46,1.72,1.84
1317,2005,2,47,1.5,1.6
1318,2005,2,48,1.24,1.32
1319,2005,2,49,1.84,2.06
1320,2005,2,50,1.5,1.6
1321,2005,2,51,1.84,2.06
1323,2005,2,54,1.24,1.32
1324,2005,2,55,1.32,1.4
1325,2005,2,56,1.32,1.4
1326,2005,3,1,1.5,1.6
1327,2005,3,2,1.5,1.6
1328,2005,3,4,1.84,2.06
1329,2005,3,5,1.32,1.4
1332,2005,3,9,1.6,1.72
1333,2005,3,10,1.4,1.5
1334,2005,3,11,0.41,1.11
1336,2005,3,13,1.84,2.06
1338,2005,3,16,1.84,2.06
1339,2005,3,17,1.6,1.72
1340,2005,3,18,1.5,1.6
1341,2005,3,19,1.24,1.32
1342,2005,3,20,1.24,1.32
1343,2005,3,21,1.4,1.5
1344,2005,3,22,1.4,1.5
1345,2005,3,23,1.72,1.84
1347,2005,3,25,1.6,1.72
1348,2005,3,26,1.6,1.72
1349,2005,3,27,1.6,1.72
1350,2005,3,28,1.4,1.5
1351,2005,3,29,1.4,1.5
1352,2005,3,30,1.72,1.84
1353,2005,3,31,1.32,1.4
1355,2005,3,33,1.84,2.06
1356,2005,3,34,1.72,1.84
1357,2005,3,35,1.72,1.84
1358,2005,3,36,1.11,1.24
1359,2005,3,37,1.72,1.84
1360,2005,3,38,1.11,1.24
1361,2005,3,39,1.5,1.6
1362,2005,3,40,1.4,1.5
1363,2005,3,41,1.84,2.06
1364,2005,3,42,1.32,1.4
1365,2005,3,44,1.72,1.84
1366,2005,3,45,1.84,2.06
1367,2005,3,46,1.72,1.84
1368,2005,3,47,1.5,1.6
1369,2005,3,48,1.24,1.32
1370,2005,3,49,1.84,2.06
1371,2005,3,50,1.5,1.6
1372,2005,3,51,1.84,2.06
1374,2005,3,54,1.32,1.4
1375,2005,3,55,1.32,1.4
1376,2005,3,56,1.4,1.5
1377,2005,4,1,1.4,1.5
1378,2005,4,2,1.6,1.72
1380,2005,4,5,1.4,1.5
1383,2005,4,9,1.6,1.72
1384,2005,4,10,1.32,1.4
1385,2005,4,11,0.41,1.11
1387,2005,4,13,1.84,2.06
1389,2005,4,16,1.84,2.06
1390,2005,4,17,1.6,1.72
1391,2005,4,18,1.5,1.6
1392,2005,4,19,1.24,1.32
1393,2005,4,20,1.32,1.4
1394,2005,4,21,1.4,1.5
1395,2005,4,22,1.11,1.24
1396,2005,4,23,1.84,2.06
1398,2005,4,25,1.6,1.72
1399,2005,4,26,1.72,1.84
1400,2005,4,27,1.72,1.84
1401,2005,4,28,1.24,1.32
1402,2005,4,29,1.4,1.5
1403,2005,4,30,1.84,2.06
1404,2005,4,31,1.32,1.4
1406,2005,4,33,1.84,2.06
1407,2005,4,34,1.72,1.84
1408,2005,4,35,1.72,1.84
1409,2005,4,36,1.24,1.32
1410,2005,4,37,1.72,1.84
1411,2005,4,38,1.11,1.24
1412,2005,4,39,1.5,1.6
1413,2005,4,40,1.32,1.4
1414,2005,4,41,1.84,2.06
1415,2005,4,42,1.4,1.5
1416,2005,4,44,1.84,2.06
1417,2005,4,45,1.84,2.06
1418,2005,4,46,1.72,1.84
1419,2005,4,47,1.5,1.6
1420,2005,4,48,1.24,1.32
1421,2005,4,49,1.84,2.06
1422,2005,4,50,1.5,1.6
1425,2005,4,54,1.32,1.4
1426,2005,4,55,1.4,1.5
1427,2005,4,56,1.4,1.5
