,hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
0,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,purchase-only,1,191.39,193.07
1,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,purchase-only,2,191.02,192.11
2,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,purchase-only,3,192.01,192.27
3,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,purchase-only,4,192.69,191.54
4,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,purchase-only,5,193.91,190.58
5,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,purchase-only,6,193.97,190.19
6,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,purchase-only,7,192.38,188.84
7,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,purchase-only,8,191.72,188.25
8,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,purchase-only,9,189.3,187.03
9,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,purchase-only,10,187.39,185.75
10,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,purchase-only,11,185.38,184.82
11,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,purchase-only,12,182.84,183.72
12,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2007,purchase-only,1,195.7,196.39
13,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2007,purchase-only,2,197.52,197.92
14,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2007,purchase-only,3,198.73,199.01
15,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2007,purchase-only,4,201.06,199.99
16,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2007,purchase-only,5,201.31,199.33
17,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2007,purchase-only,6,202.36,199.58
18,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2007,purchase-only,7,201.6,199.23
19,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2007,purchase-only,8,200.71,198.7
20,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2007,purchase-only,9,201.27,199.55
21,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2007,purchase-only,10,199.69,198.67
22,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2007,purchase-only,11,199.81,198.83
23,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2007,purchase-only,12,198.81,199.15
24,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2007,purchase-only,1,216.69,216.56
25,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2007,purchase-only,2,216.27,216.84
26,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2007,purchase-only,3,218.01,218.0
27,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2007,purchase-only,4,220.68,220.58
28,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2007,purchase-only,5,220.59,218.5
29,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2007,purchase-only,6,221.56,218.47
30,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2007,purchase-only,7,220.86,217.75
31,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2007,purchase-only,8,220.51,216.95
32,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2007,purchase-only,9,218.64,216.66
33,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2007,purchase-only,10,218.84,216.66
34,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2007,purchase-only,11,216.79,215.79
35,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2007,purchase-only,12,216.04,215.86
36,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2007,purchase-only,1,287.7,290.5
37,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2007,purchase-only,2,288.09,289.48
38,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2007,purchase-only,3,291.29,292.31
39,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2007,purchase-only,4,293.01,292.06
40,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2007,purchase-only,5,292.52,289.86
41,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2007,purchase-only,6,294.15,290.53
42,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2007,purchase-only,7,292.59,289.29
43,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2007,purchase-only,8,290.5,287.39
44,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2007,purchase-only,9,286.69,285.17
