,hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
0,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,1995,purchase-only,1,119.11,119.36
1,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,1995,purchase-only,2,120.0,120.0
2,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,1995,purchase-only,3,120.5,120.16
3,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,1995,purchase-only,4,121.71,120.86
4,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,1995,purchase-only,5,122.03,120.81
5,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,1995,purchase-only,6,123.23,121.61
6,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,1995,purchase-only,7,123.71,122.24
7,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,1995,purchase-only,8,124.31,122.91
8,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,1995,purchase-only,9,124.51,123.42
9,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,1995,purchase-only,10,124.78,123.78
10,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,1995,purchase-only,11,124.71,124.05
11,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,1995,purchase-only,12,125.12,124.84
12,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,purchase-only,1,117.69,117.75
13,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,purchase-only,2,119.16,118.96
14,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,purchase-only,3,119.65,119.16
15,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,purchase-only,4,119.38,118.78
16,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,purchase-only,5,119.95,119.34
17,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,purchase-only,6,121.71,120.73
18,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,purchase-only,7,122.06,121.3
19,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,purchase-only,8,122.1,121.03
20,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,purchase-only,9,122.48,121.68
21,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,purchase-only,10,123.2,122.76
22,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,purchase-only,11,123.47,122.9
23,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,1995,purchase-only,12,123.62,123.41
24,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,1995,purchase-only,1,100.4,100.59
25,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,1995,purchase-only,2,100.37,100.95
26,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,1995,purchase-only,3,101.15,101.03
27,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,1995,purchase-only,4,101.65,101.38
28,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,1995,purchase-only,5,101.85,101.08
29,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,1995,purchase-only,6,102.62,101.34
30,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,1995,purchase-only,7,102.72,101.23
31,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,1995,purchase-only,8,103.54,101.97
32,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,1995,purchase-only,9,102.28,101.42
33,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,1995,purchase-only,10,101.84,100.97
34,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,1995,purchase-only,11,101.58,101.12
35,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,1995,purchase-only,12,101.63,101.47
36,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,1995,purchase-only,1,131.42,131.9
37,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,1995,purchase-only,2,132.58,133.28
38,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,1995,purchase-only,3,132.83,133.25
39,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,1995,purchase-only,4,134.27,133.99
40,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,1995,purchase-only,5,134.73,134.19
41,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,1995,purchase-only,6,136.17,135.49
42,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,1995,purchase-only,7,136.74,135.98
43,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,1995,purchase-only,8,137.34,136.51
44,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,1995,purchase-only,9,137.96,137.3
45,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,1995,purchase-only,10,137.65,137.12
46,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,1995,purchase-only,11,137.57,137.59
47,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,1995,purchase-only,12,138.4,138.62
48,traditional,monthly,USA or Census Division,New England Division,DV_NE,1995,purchase-only,1,96.18,96.21
49,traditional,monthly,USA or Census Division,New England Division,DV_NE,1995,purchase-only,2,96.09,96.85
50,traditional,monthly,USA or Census Division,New England Division,DV_NE,1995,purchase-only,3,96.72,96.98
51,traditional,monthly,USA or Census Division,New England Division,DV_NE,1995,purchase-only,4,97.01,97.1
52,traditional,monthly,USA or Census Division,New England Division,DV_NE,1995,purchase-only,5,97.81,97.43
53,traditional,monthly,USA or Census Division,New England Division,DV_NE,1995,purchase-only,6,98.7,97.34
54,traditional,monthly,USA or Census Division,New England Division,DV_NE,1995,purchase-only,7,99.06,98.0
55,traditional,monthly,USA or Census Division,New England Division,DV_NE,1995,purchase-only,8,98.93,97.93
56,traditional,monthly,USA or Census Division,New England Division,DV_NE,1995,purchase-only,9,98.39,97.51
57,traditional,monthly,USA or Census Division,New England Division,DV_NE,1995,purchase-only,10,98.43,97.86
58,traditional,monthly,USA or Census Division,New England Division,DV_NE,1995,purchase-only,11,98.21,97.82
