<<<<<<< HEAD
"date","drsfrmacbs"
"2001-01-01",2.28
"2001-04-01",2.3
"2001-07-01",2.19
"2001-10-01",2.41
=======
"date","drsfrmacbs"
"2001-01-01",2.28
"2001-04-01",2.3
"2001-07-01",2.19
"2001-10-01",2.41
>>>>>>> 7eed3b6449346a7684fc91f24af1e1f0918b3310
