<<<<<<< HEAD
"date","drsfrmacbs"
"1996-01-01",2.22
"1996-04-01",2.17
"1996-07-01",2.22
"1996-10-01",2.41
=======
"date","drsfrmacbs"
"1996-01-01",2.22
"1996-04-01",2.17
"1996-07-01",2.22
"1996-10-01",2.41
>>>>>>> 7eed3b6449346a7684fc91f24af1e1f0918b3310
