,year,qtr,state_fips,low,high
374,2000,4,21,1.11,1.24
375,2000,4,22,1.11,1.24
376,2000,4,23,1.11,1.24
377,2000,4,24,1.6,1.72
378,2000,4,25,0.41,1.11
379,2000,4,26,1.11,1.24
380,2000,4,27,0.41,1.11
381,2000,4,28,1.11,1.24
382,2000,4,29,0.41,1.11
383,2000,4,30,1.5,1.6
384,2000,4,31,0.41,1.11
385,2000,4,32,1.5,1.6
386,2000,4,33,1.11,1.24
387,2000,4,34,0.41,1.11
388,2000,4,35,1.5,1.6
389,2000,4,36,0.41,1.11
390,2000,4,37,1.24,1.32
391,2000,4,38,0.41,1.11
392,2000,4,39,1.11,1.24
393,2000,4,40,0.41,1.11
394,2000,4,41,1.4,1.5
395,2000,4,42,0.41,1.11
396,2000,4,44,1.24,1.32
397,2000,4,45,1.32,1.4
398,2000,4,46,0.41,1.11
399,2000,4,47,1.11,1.24
400,2000,4,48,0.41,1.11
401,2000,4,49,1.4,1.5
402,2000,4,50,1.11,1.24
403,2000,4,51,1.4,1.5
404,2000,4,53,1.5,1.6
405,2000,4,54,1.11,1.24
406,2000,4,55,0.41,1.11
407,2000,4,56,1.11,1.24
