,year,qtr,state_fips,low,high
2754,2012,3,1,1.5,1.6
2755,2012,3,2,1.6,1.72
2756,2012,3,4,1.84,2.06
2757,2012,3,5,1.32,1.4
2759,2012,3,8,1.84,2.06
2760,2012,3,9,1.6,1.72
2761,2012,3,10,1.72,1.84
2762,2012,3,11,0.41,1.11
2764,2012,3,13,1.72,1.84
2767,2012,3,17,1.4,1.5
2768,2012,3,18,1.32,1.4
2769,2012,3,19,1.24,1.32
2770,2012,3,20,1.24,1.32
2771,2012,3,21,1.32,1.4
2772,2012,3,22,1.24,1.32
2773,2012,3,23,1.84,2.06
2775,2012,3,25,1.4,1.5
2776,2012,3,26,1.4,1.5
2777,2012,3,27,1.5,1.6
2778,2012,3,28,1.4,1.5
2779,2012,3,29,1.4,1.5
2780,2012,3,30,1.84,2.06
2781,2012,3,31,1.24,1.32
2782,2012,3,32,1.84,2.06
2783,2012,3,33,1.84,2.06
2784,2012,3,34,1.84,2.06
2785,2012,3,35,1.72,1.84
2786,2012,3,36,1.11,1.24
2787,2012,3,37,1.72,1.84
2788,2012,3,38,0.41,1.11
2789,2012,3,39,1.32,1.4
2790,2012,3,40,1.24,1.32
2791,2012,3,41,1.84,2.06
2792,2012,3,42,1.32,1.4
2793,2012,3,44,1.72,1.84
2794,2012,3,45,1.84,2.06
2795,2012,3,46,1.4,1.5
2796,2012,3,47,1.5,1.6
2797,2012,3,48,1.11,1.24
2798,2012,3,49,1.84,2.06
2799,2012,3,50,1.6,1.72
2800,2012,3,51,1.84,2.06
2801,2012,3,53,1.84,2.06
2802,2012,3,54,1.24,1.32
2803,2012,3,55,1.32,1.4
2804,2012,3,56,1.4,1.5
2805,2012,4,1,1.5,1.6
2806,2012,4,2,1.5,1.6
2807,2012,4,4,1.84,2.06
2808,2012,4,5,1.32,1.4
2810,2012,4,8,1.84,2.06
2811,2012,4,9,1.5,1.6
2812,2012,4,10,1.6,1.72
2813,2012,4,11,0.41,1.11
2815,2012,4,13,1.6,1.72
2817,2012,4,16,1.84,2.06
2818,2012,4,17,1.4,1.5
2819,2012,4,18,1.32,1.4
2820,2012,4,19,1.24,1.32
2821,2012,4,20,1.11,1.24
2822,2012,4,21,1.32,1.4
2823,2012,4,22,1.24,1.32
2824,2012,4,23,1.72,1.84
2826,2012,4,25,1.4,1.5
2827,2012,4,26,1.4,1.5
2828,2012,4,27,1.4,1.5
2829,2012,4,28,1.4,1.5
2830,2012,4,29,1.32,1.4
2831,2012,4,30,1.72,1.84
2832,2012,4,31,1.11,1.24
2833,2012,4,32,1.84,2.06
2834,2012,4,33,1.72,1.84
2835,2012,4,34,1.72,1.84
2836,2012,4,35,1.72,1.84
2837,2012,4,36,1.11,1.24
2838,2012,4,37,1.72,1.84
2839,2012,4,38,0.41,1.11
2840,2012,4,39,1.32,1.4
2841,2012,4,40,1.11,1.24
2842,2012,4,41,1.84,2.06
2843,2012,4,42,1.32,1.4
2844,2012,4,44,1.72,1.84
2845,2012,4,45,1.84,2.06
2846,2012,4,46,1.4,1.5
2847,2012,4,47,1.4,1.5
2848,2012,4,48,0.41,1.11
2849,2012,4,49,1.72,1.84
2850,2012,4,50,1.5,1.6
2851,2012,4,51,1.84,2.06
2852,2012,4,53,1.84,2.06
2853,2012,4,54,1.24,1.32
2854,2012,4,55,1.24,1.32
2855,2012,4,56,1.32,1.4
