,year,qtr,state_fips,low,high
3060,2014,1,1,1.4,1.5
3061,2014,1,2,1.5,1.6
3062,2014,1,4,1.72,1.84
3063,2014,1,5,1.24,1.32
3064,2014,1,6,1.84,2.06
3065,2014,1,8,1.72,1.84
3066,2014,1,9,1.5,1.6
3067,2014,1,10,1.5,1.6
3068,2014,1,11,0.41,1.11
3069,2014,1,12,1.72,1.84
3070,2014,1,13,1.5,1.6
3072,2014,1,16,1.84,2.06
3073,2014,1,17,1.32,1.4
3074,2014,1,18,1.24,1.32
3075,2014,1,19,1.11,1.24
3076,2014,1,20,1.11,1.24
3077,2014,1,21,1.24,1.32
3078,2014,1,22,1.11,1.24
3079,2014,1,23,1.6,1.72
3081,2014,1,25,1.32,1.4
3082,2014,1,26,1.24,1.32
3083,2014,1,27,1.4,1.5
3084,2014,1,28,1.4,1.5
3085,2014,1,29,1.24,1.32
3086,2014,1,30,1.72,1.84
3087,2014,1,31,1.11,1.24
3088,2014,1,32,1.72,1.84
3089,2014,1,33,1.6,1.72
3090,2014,1,34,1.6,1.72
3091,2014,1,35,1.6,1.72
3092,2014,1,36,0.41,1.11
3093,2014,1,37,1.6,1.72
3094,2014,1,38,0.41,1.11
3095,2014,1,39,1.24,1.32
3096,2014,1,40,1.11,1.24
3097,2014,1,41,1.72,1.84
3098,2014,1,42,1.24,1.32
3099,2014,1,44,1.6,1.72
3100,2014,1,45,1.72,1.84
3101,2014,1,46,1.24,1.32
3102,2014,1,47,1.32,1.4
3103,2014,1,48,0.41,1.11
3104,2014,1,49,1.6,1.72
3105,2014,1,50,1.5,1.6
3106,2014,1,51,1.84,2.06
3107,2014,1,53,1.84,2.06
3108,2014,1,54,1.11,1.24
3109,2014,1,55,1.24,1.32
3110,2014,1,56,1.32,1.4
3111,2014,2,1,1.4,1.5
3112,2014,2,2,1.5,1.6
3113,2014,2,4,1.84,2.06
3114,2014,2,5,1.32,1.4
3115,2014,2,6,1.84,2.06
3116,2014,2,8,1.72,1.84
3117,2014,2,9,1.5,1.6
3118,2014,2,10,1.5,1.6
3119,2014,2,11,0.41,1.11
3120,2014,2,12,1.84,2.06
3121,2014,2,13,1.5,1.6
3123,2014,2,16,1.84,2.06
3124,2014,2,17,1.32,1.4
3125,2014,2,18,1.32,1.4
3126,2014,2,19,1.11,1.24
3127,2014,2,20,1.11,1.24
3128,2014,2,21,1.24,1.32
3129,2014,2,22,1.24,1.32
3130,2014,2,23,1.72,1.84
3132,2014,2,25,1.32,1.4
3133,2014,2,26,1.24,1.32
3134,2014,2,27,1.4,1.5
3135,2014,2,28,1.4,1.5
3136,2014,2,29,1.32,1.4
3137,2014,2,30,1.72,1.84
3138,2014,2,31,1.11,1.24
3139,2014,2,32,1.72,1.84
3140,2014,2,33,1.6,1.72
3141,2014,2,34,1.72,1.84
3142,2014,2,35,1.6,1.72
3143,2014,2,36,1.11,1.24
3144,2014,2,37,1.6,1.72
3145,2014,2,38,0.41,1.11
3146,2014,2,39,1.24,1.32
3147,2014,2,40,1.11,1.24
3148,2014,2,41,1.72,1.84
3149,2014,2,42,1.32,1.4
3150,2014,2,44,1.6,1.72
3151,2014,2,45,1.72,1.84
3152,2014,2,46,1.24,1.32
3153,2014,2,47,1.4,1.5
3154,2014,2,48,0.41,1.11
3155,2014,2,49,1.72,1.84
3156,2014,2,50,1.5,1.6
3157,2014,2,51,1.84,2.06
3158,2014,2,53,1.84,2.06
3159,2014,2,54,1.11,1.24
3160,2014,2,55,1.24,1.32
3161,2014,2,56,1.32,1.4
