<<<<<<< HEAD
"date","drsfrmacbs"
"2002-01-01",2.21
"2002-04-01",2.06
"2002-07-01",2.05
"2002-10-01",2.13
=======
"date","drsfrmacbs"
"2002-01-01",2.21
"2002-04-01",2.06
"2002-07-01",2.05
"2002-10-01",2.13
>>>>>>> 7eed3b6449346a7684fc91f24af1e1f0918b3310
