,year,qtr,state_fips,low,high
4284,2020,1,1,1.32,1.4
4285,2020,1,2,1.5,1.6
4286,2020,1,4,1.6,1.72
4287,2020,1,5,1.11,1.24
4288,2020,1,6,1.6,1.72
4289,2020,1,8,1.6,1.72
4290,2020,1,9,1.32,1.4
4291,2020,1,10,1.5,1.6
4292,2020,1,11,0.41,1.11
4293,2020,1,12,1.6,1.72
4294,2020,1,13,1.4,1.5
4296,2020,1,16,1.84,2.06
4297,2020,1,17,1.11,1.24
4298,2020,1,18,1.11,1.24
4299,2020,1,19,1.11,1.24
4300,2020,1,20,1.11,1.24
4301,2020,1,21,1.11,1.24
4302,2020,1,22,1.32,1.4
4303,2020,1,23,1.5,1.6
4304,2020,1,24,1.84,2.06
4305,2020,1,25,1.11,1.24
4306,2020,1,26,1.11,1.24
4307,2020,1,27,1.24,1.32
4308,2020,1,28,1.4,1.5
4309,2020,1,29,1.24,1.32
4310,2020,1,30,1.72,1.84
4311,2020,1,31,1.11,1.24
4312,2020,1,32,1.6,1.72
4313,2020,1,33,1.5,1.6
4314,2020,1,34,1.4,1.5
4315,2020,1,35,1.4,1.5
4316,2020,1,36,0.41,1.11
4317,2020,1,37,1.4,1.5
4318,2020,1,38,0.41,1.11
4319,2020,1,39,1.11,1.24
4320,2020,1,40,1.11,1.24
4321,2020,1,41,1.6,1.72
4322,2020,1,42,1.11,1.24
4323,2020,1,44,1.5,1.6
4324,2020,1,45,1.72,1.84
4325,2020,1,46,1.11,1.24
4326,2020,1,47,1.32,1.4
4327,2020,1,48,1.11,1.24
4328,2020,1,49,1.6,1.72
4329,2020,1,50,1.32,1.4
4330,2020,1,51,1.72,1.84
4331,2020,1,53,1.5,1.6
4332,2020,1,54,1.24,1.32
4333,2020,1,55,1.11,1.24
4334,2020,1,56,1.4,1.5
4335,2020,2,1,1.4,1.5
4336,2020,2,2,1.72,1.84
4337,2020,2,4,1.84,2.06
4338,2020,2,5,1.32,1.4
4339,2020,2,6,1.72,1.84
4340,2020,2,8,1.84,2.06
4341,2020,2,9,1.4,1.5
4342,2020,2,10,1.6,1.72
4343,2020,2,11,0.41,1.11
4344,2020,2,12,1.84,2.06
4345,2020,2,13,1.6,1.72
4347,2020,2,16,1.84,2.06
4348,2020,2,17,1.24,1.32
4349,2020,2,18,1.32,1.4
4350,2020,2,19,1.11,1.24
4351,2020,2,20,1.11,1.24
4352,2020,2,21,1.32,1.4
4353,2020,2,22,1.5,1.6
4354,2020,2,23,1.72,1.84
4355,2020,2,24,1.84,2.06
4356,2020,2,25,1.32,1.4
4357,2020,2,26,1.4,1.5
4358,2020,2,27,1.4,1.5
4359,2020,2,28,1.5,1.6
4360,2020,2,29,1.32,1.4
4361,2020,2,30,1.84,2.06
4362,2020,2,31,1.24,1.32
4364,2020,2,33,1.72,1.84
4365,2020,2,34,1.6,1.72
4366,2020,2,35,1.6,1.72
4367,2020,2,36,0.41,1.11
4368,2020,2,37,1.6,1.72
4369,2020,2,38,1.11,1.24
4370,2020,2,39,1.24,1.32
4371,2020,2,40,1.24,1.32
4372,2020,2,41,1.72,1.84
4373,2020,2,42,1.32,1.4
4374,2020,2,44,1.6,1.72
4375,2020,2,45,1.84,2.06
4376,2020,2,46,1.24,1.32
4377,2020,2,47,1.4,1.5
4378,2020,2,48,1.24,1.32
4379,2020,2,49,1.72,1.84
4380,2020,2,50,1.5,1.6
4381,2020,2,51,1.84,2.06
4382,2020,2,53,1.6,1.72
4383,2020,2,54,1.4,1.5
4384,2020,2,55,1.24,1.32
4385,2020,2,56,1.6,1.72
4386,2020,3,1,1.4,1.5
4387,2020,3,2,1.72,1.84
4388,2020,3,4,1.72,1.84
4389,2020,3,5,1.32,1.4
4390,2020,3,6,1.72,1.84
4391,2020,3,8,1.84,2.06
4392,2020,3,9,1.4,1.5
4393,2020,3,10,1.6,1.72
4394,2020,3,11,0.41,1.11
4395,2020,3,12,1.84,2.06
4396,2020,3,13,1.5,1.6
4399,2020,3,17,1.24,1.32
4400,2020,3,18,1.32,1.4
4401,2020,3,19,1.24,1.32
4402,2020,3,20,1.11,1.24
4403,2020,3,21,1.24,1.32
4404,2020,3,22,1.5,1.6
4405,2020,3,23,1.72,1.84
4406,2020,3,24,1.84,2.06
4407,2020,3,25,1.32,1.4
4408,2020,3,26,1.24,1.32
4409,2020,3,27,1.4,1.5
4410,2020,3,28,1.5,1.6
4411,2020,3,29,1.32,1.4
4412,2020,3,30,1.84,2.06
4413,2020,3,31,1.24,1.32
4414,2020,3,32,1.84,2.06
4415,2020,3,33,1.6,1.72
4416,2020,3,34,1.6,1.72
4417,2020,3,35,1.6,1.72
4418,2020,3,36,0.41,1.11
4419,2020,3,37,1.6,1.72
4420,2020,3,38,1.24,1.32
4421,2020,3,39,1.11,1.24
4422,2020,3,40,1.32,1.4
4423,2020,3,41,1.72,1.84
4424,2020,3,42,1.24,1.32
4425,2020,3,44,1.6,1.72
4426,2020,3,45,1.84,2.06
4427,2020,3,46,1.32,1.4
4428,2020,3,47,1.4,1.5
4429,2020,3,48,1.32,1.4
4430,2020,3,49,1.72,1.84
4431,2020,3,50,1.5,1.6
4432,2020,3,51,1.84,2.06
4433,2020,3,53,1.6,1.72
4434,2020,3,54,1.4,1.5
4435,2020,3,55,1.24,1.32
4436,2020,3,56,1.6,1.72
4437,2020,4,1,1.32,1.4
4438,2020,4,2,1.6,1.72
4439,2020,4,4,1.6,1.72
4440,2020,4,5,1.24,1.32
4441,2020,4,6,1.6,1.72
4442,2020,4,8,1.72,1.84
4443,2020,4,9,1.4,1.5
4444,2020,4,10,1.5,1.6
4445,2020,4,11,0.41,1.11
4446,2020,4,12,1.72,1.84
4447,2020,4,13,1.4,1.5
4449,2020,4,16,1.84,2.06
4450,2020,4,17,1.11,1.24
4451,2020,4,18,1.24,1.32
4452,2020,4,19,1.11,1.24
4453,2020,4,20,1.11,1.24
4454,2020,4,21,1.11,1.24
4455,2020,4,22,1.4,1.5
4456,2020,4,23,1.6,1.72
4457,2020,4,24,1.84,2.06
4458,2020,4,25,1.11,1.24
4459,2020,4,26,1.24,1.32
4460,2020,4,27,1.32,1.4
4461,2020,4,28,1.4,1.5
4462,2020,4,29,1.24,1.32
4463,2020,4,30,1.72,1.84
4464,2020,4,31,1.11,1.24
4465,2020,4,32,1.72,1.84
4466,2020,4,33,1.5,1.6
4467,2020,4,34,1.5,1.6
4468,2020,4,35,1.5,1.6
4469,2020,4,36,0.41,1.11
4470,2020,4,37,1.5,1.6
4471,2020,4,38,1.11,1.24
4472,2020,4,39,1.11,1.24
4473,2020,4,40,1.11,1.24
4474,2020,4,41,1.6,1.72
4475,2020,4,42,1.11,1.24
4476,2020,4,44,1.5,1.6
4477,2020,4,45,1.72,1.84
4478,2020,4,46,1.11,1.24
4479,2020,4,47,1.32,1.4
4480,2020,4,48,1.24,1.32
4481,2020,4,49,1.6,1.72
4482,2020,4,50,1.4,1.5
4483,2020,4,51,1.72,1.84
4484,2020,4,53,1.5,1.6
4485,2020,4,54,1.32,1.4
4486,2020,4,55,1.11,1.24
4487,2020,4,56,1.5,1.6
