,hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
0,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,purchase-only,1,206.35,209.6
1,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,purchase-only,2,208.57,210.28
2,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,purchase-only,3,211.14,210.9
3,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,purchase-only,4,214.33,211.98
4,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,purchase-only,5,216.66,212.71
5,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,purchase-only,6,219.27,213.69
6,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,purchase-only,7,219.3,214.24
7,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,purchase-only,8,219.56,215.33
8,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,purchase-only,9,219.38,216.24
9,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,purchase-only,10,219.64,217.77
10,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,purchase-only,11,217.98,217.57
11,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,purchase-only,12,216.96,218.71
12,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2018,purchase-only,1,229.58,229.91
13,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2018,purchase-only,2,230.86,231.22
14,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2018,purchase-only,3,234.17,232.76
15,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2018,purchase-only,4,234.09,232.0
16,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2018,purchase-only,5,239.69,236.34
17,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2018,purchase-only,6,240.58,236.75
18,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2018,purchase-only,7,240.39,235.86
19,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2018,purchase-only,8,240.92,237.83
20,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2018,purchase-only,9,239.91,237.74
21,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2018,purchase-only,10,241.48,240.07
22,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2018,purchase-only,11,242.75,241.8
23,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2018,purchase-only,12,241.61,241.31
24,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,purchase-only,1,226.1,226.56
25,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,purchase-only,2,225.75,227.46
26,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,purchase-only,3,230.29,230.62
27,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,purchase-only,4,230.94,229.84
28,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,purchase-only,5,234.09,230.59
29,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,purchase-only,6,236.0,231.73
30,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,purchase-only,7,237.44,233.14
31,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,purchase-only,8,236.33,232.62
32,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,purchase-only,9,236.05,233.28
33,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,purchase-only,10,234.83,233.05
34,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,purchase-only,11,237.15,235.63
35,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2018,purchase-only,12,236.16,236.03
36,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2018,purchase-only,1,334.0,336.33
37,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2018,purchase-only,2,338.66,339.26
38,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2018,purchase-only,3,342.9,341.87
39,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2018,purchase-only,4,345.88,342.92
40,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2018,purchase-only,5,350.34,345.59
41,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2018,purchase-only,6,354.73,349.94
42,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2018,purchase-only,7,354.41,349.43
43,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2018,purchase-only,8,355.13,351.87
44,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2018,purchase-only,9,356.44,354.04
45,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2018,purchase-only,10,356.45,355.52
46,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2018,purchase-only,11,358.2,357.79
47,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2018,purchase-only,12,356.71,358.15
48,traditional,monthly,USA or Census Division,New England Division,DV_NE,2018,purchase-only,1,237.98,239.18
49,traditional,monthly,USA or Census Division,New England Division,DV_NE,2018,purchase-only,2,240.51,241.9
50,traditional,monthly,USA or Census Division,New England Division,DV_NE,2018,purchase-only,3,241.12,240.88
51,traditional,monthly,USA or Census Division,New England Division,DV_NE,2018,purchase-only,4,243.86,241.61
52,traditional,monthly,USA or Census Division,New England Division,DV_NE,2018,purchase-only,5,248.14,244.14
53,traditional,monthly,USA or Census Division,New England Division,DV_NE,2018,purchase-only,6,250.46,245.13
54,traditional,monthly,USA or Census Division,New England Division,DV_NE,2018,purchase-only,7,250.84,245.5
55,traditional,monthly,USA or Census Division,New England Division,DV_NE,2018,purchase-only,8,251.23,246.62
