,year,qtr,state_fips,low,high
3655,2016,4,38,0.41,1.11
3656,2016,4,39,1.11,1.24
3657,2016,4,40,1.32,1.4
3658,2016,4,41,1.72,1.84
3659,2016,4,42,1.32,1.4
3660,2016,4,44,1.6,1.72
3661,2016,4,45,1.72,1.84
3662,2016,4,46,1.24,1.32
3663,2016,4,47,1.32,1.4
3664,2016,4,48,1.11,1.24
3665,2016,4,49,1.6,1.72
3666,2016,4,50,1.5,1.6
3667,2016,4,51,1.84,2.06
3668,2016,4,53,1.72,1.84
3669,2016,4,54,1.32,1.4
3670,2016,4,55,1.24,1.32
3671,2016,4,56,1.6,1.72
