,hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
0,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,purchase-only,1,216.59,219.7
1,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,purchase-only,2,219.89,221.34
2,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,purchase-only,3,222.05,221.69
3,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,purchase-only,4,225.57,223.08
4,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,purchase-only,5,228.27,224.29
5,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,purchase-only,6,230.41,224.78
6,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,purchase-only,7,231.09,225.94
7,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,purchase-only,8,231.08,226.78
8,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,purchase-only,9,231.23,227.91
9,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,purchase-only,10,230.14,228.01
10,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,purchase-only,11,231.19,230.75
11,traditional,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,purchase-only,12,229.47,231.3
12,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2019,purchase-only,1,242.9,243.16
13,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2019,purchase-only,2,244.27,244.35
14,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2019,purchase-only,3,246.71,245.43
15,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2019,purchase-only,4,249.41,247.3
16,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2019,purchase-only,5,251.6,248.32
17,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2019,purchase-only,6,254.01,250.24
18,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2019,purchase-only,7,255.13,250.34
19,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2019,purchase-only,8,252.96,249.69
20,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2019,purchase-only,9,255.49,253.27
21,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2019,purchase-only,10,256.04,254.17
22,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2019,purchase-only,11,254.13,252.96
23,traditional,monthly,USA or Census Division,East South Central Division,DV_ESC,2019,purchase-only,12,257.77,257.44
24,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2019,purchase-only,1,236.95,237.19
25,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2019,purchase-only,2,236.8,238.36
26,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2019,purchase-only,3,238.06,238.07
27,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2019,purchase-only,4,240.77,239.36
28,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2019,purchase-only,5,244.17,240.51
29,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2019,purchase-only,6,245.17,241.14
30,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2019,purchase-only,7,246.07,241.91
31,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2019,purchase-only,8,246.78,243.34
32,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2019,purchase-only,9,246.64,243.82
33,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2019,purchase-only,10,247.31,245.31
34,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2019,purchase-only,11,248.24,246.39
35,traditional,monthly,USA or Census Division,Middle Atlantic Division,DV_MA,2019,purchase-only,12,248.48,248.11
36,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2019,purchase-only,1,360.49,363.05
37,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2019,purchase-only,2,361.33,361.84
38,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2019,purchase-only,3,364.6,363.62
39,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2019,purchase-only,4,372.56,369.18
40,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2019,purchase-only,5,374.55,369.67
41,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2019,purchase-only,6,376.12,371.32
42,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2019,purchase-only,7,379.85,374.55
43,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2019,purchase-only,8,378.26,374.93
44,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2019,purchase-only,9,381.02,378.09
45,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2019,purchase-only,10,381.12,379.86
46,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2019,purchase-only,11,382.65,382.22
47,traditional,monthly,USA or Census Division,Mountain Division,DV_MT,2019,purchase-only,12,385.92,387.32
48,traditional,monthly,USA or Census Division,New England Division,DV_NE,2019,purchase-only,1,249.23,250.2
49,traditional,monthly,USA or Census Division,New England Division,DV_NE,2019,purchase-only,2,251.98,253.27
50,traditional,monthly,USA or Census Division,New England Division,DV_NE,2019,purchase-only,3,253.15,252.64
51,traditional,monthly,USA or Census Division,New England Division,DV_NE,2019,purchase-only,4,256.6,254.12
52,traditional,monthly,USA or Census Division,New England Division,DV_NE,2019,purchase-only,5,259.27,255.33
53,traditional,monthly,USA or Census Division,New England Division,DV_NE,2019,purchase-only,6,261.12,256.1
54,traditional,monthly,USA or Census Division,New England Division,DV_NE,2019,purchase-only,7,261.6,256.23
55,traditional,monthly,USA or Census Division,New England Division,DV_NE,2019,purchase-only,8,263.05,258.38
56,traditional,monthly,USA or Census Division,New England Division,DV_NE,2019,purchase-only,9,261.38,258.05
57,traditional,monthly,USA or Census Division,New England Division,DV_NE,2019,purchase-only,10,261.03,259.33
58,traditional,monthly,USA or Census Division,New England Division,DV_NE,2019,purchase-only,11,262.92,261.82
59,traditional,monthly,USA or Census Division,New England Division,DV_NE,2019,purchase-only,12,262.62,262.65
60,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2019,purchase-only,1,305.79,308.16
61,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2019,purchase-only,2,307.81,308.29
62,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2019,purchase-only,3,312.37,310.7
63,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2019,purchase-only,4,315.63,312.39
64,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2019,purchase-only,5,318.56,314.15
65,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2019,purchase-only,6,318.45,314.81
66,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2019,purchase-only,7,320.24,316.72
67,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2019,purchase-only,8,320.13,317.26
68,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2019,purchase-only,9,320.4,318.56
69,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2019,purchase-only,10,320.97,320.23
70,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2019,purchase-only,11,321.8,322.15
71,traditional,monthly,USA or Census Division,Pacific Division,DV_PAC,2019,purchase-only,12,321.5,324.06
72,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2019,purchase-only,1,268.29,268.82
73,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2019,purchase-only,2,270.42,269.85
74,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2019,purchase-only,3,273.08,271.12
75,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2019,purchase-only,4,276.39,272.83
76,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2019,purchase-only,5,279.57,275.09
77,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2019,purchase-only,6,279.33,275.11
78,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2019,purchase-only,7,280.08,275.73
79,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2019,purchase-only,8,280.21,276.03
80,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2019,purchase-only,9,282.39,279.34
81,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2019,purchase-only,10,282.82,280.7
82,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2019,purchase-only,11,282.77,281.5
83,traditional,monthly,USA or Census Division,South Atlantic Division,DV_SA,2019,purchase-only,12,283.77,283.54
84,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2019,purchase-only,1,261.77,264.4
85,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2019,purchase-only,2,263.34,265.06
86,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2019,purchase-only,3,268.14,266.59
87,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2019,purchase-only,4,270.03,267.47
88,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2019,purchase-only,5,272.09,267.61
89,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2019,purchase-only,6,274.74,268.64
90,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2019,purchase-only,7,275.59,269.59
91,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2019,purchase-only,8,275.44,270.8
92,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2019,purchase-only,9,275.71,272.08
93,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2019,purchase-only,10,275.85,273.18
94,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2019,purchase-only,11,275.47,274.82
95,traditional,monthly,USA or Census Division,West North Central Division,DV_WNC,2019,purchase-only,12,276.58,277.84
96,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2019,purchase-only,1,277.73,278.75
97,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2019,purchase-only,2,278.22,278.78
98,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2019,purchase-only,3,282.35,280.32
99,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2019,purchase-only,4,283.22,280.83
100,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2019,purchase-only,5,286.0,282.04
101,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2019,purchase-only,6,288.26,283.31
102,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2019,purchase-only,7,287.43,283.65
103,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2019,purchase-only,8,287.96,284.54
104,traditional,monthly,USA or Census Division,West South Central Division,DV_WSC,2019,purchase-only,9,287.96,285.33
